text,sentence_idx,abstract_idx,label,predicted
temperatur,681,113,O,O
carbon,681,113,O,O
electrod,681,113,O,O
onli,681,113,O,O
.,681,113,O,O
thi,682,113,O,O
low-temperatur,682,113,O,O
",",682,113,O,O
low,682,113,O,O
cost,682,113,O,O
",",682,113,O,O
highly-conduct,682,113,O,O
carbon,682,113,O,O
film,682,113,O,O
show,682,113,O,O
promis,682,113,O,O
applic,682,113,O,O
in,682,113,O,O
the,682,113,O,O
futur,682,113,O,O
modul,682,113,O,O
design,682,113,O,O
of,682,113,O,O
fulli,682,113,O,O
printabl,682,113,O,O
mesoscop,682,113,O,O
perovskit,682,113,B,O
solar,682,113,O,O
cell,682,113,O,O
.,682,113,O,O
the,683,114,O,O
current,683,114,O,O
work,683,114,O,O
report,683,114,O,O
the,683,114,O,O
concurr,683,114,O,O
passiv,683,114,O,O
of,683,114,O,O
interstiti,683,114,O,O
and,683,114,O,O
oxygen,683,114,O,O
vacanc,683,114,O,O
mediat,683,114,O,O
defect,683,114,O,O
state,683,114,O,O
in,683,114,O,O
low,683,114,O,O
temperatur,683,114,O,O
process,683,114,I,I
zno,683,114,O,O
electron,683,114,O,O
transport,683,114,O,O
layer,683,114,O,O
(,683,114,O,O
etl,683,114,O,O
),683,114,O,O
via,683,114,O,O
ultraviolet-ozon,683,114,O,O
(,683,114,O,O
uvo,683,114,O,O
),683,114,O,O
treatment,683,114,O,O
for,683,114,O,O
fabric,683,114,I,I
highli,683,114,O,O
effici,683,114,O,O
(,683,114,O,O
maximum,683,114,O,O
effici,683,114,O,O
:,683,114,O,O
16.70,683,114,O,O
%,683,114,O,O
),683,114,O,O
",",683,114,O,O
tripl,683,114,O,O
cation,683,114,O,O
base,683,114,O,O
ma0.57fa0.38rb0.05pbi3,683,114,B,B
(,683,114,O,O
ma,683,114,O,O
:,683,114,O,O
methyl,683,114,O,O
ammonium,683,114,O,O
",",683,114,O,O
fa,683,114,O,O
:,683,114,O,O
formamidinium,683,114,O,O
",",683,114,O,O
rb,683,114,O,O
:,683,114,O,O
rubidium,683,114,O,O
),683,114,O,O
perovskit,683,114,B,B
solar,683,114,O,O
cell,683,114,O,O
(,683,114,O,O
psc,683,114,O,O
),683,114,O,O
.,683,114,O,O
under,684,114,O,O
uv,684,114,O,O
exposur,684,114,O,O
",",684,114,O,O
ozon,684,114,O,O
decompos,684,114,O,O
to,684,114,O,O
free,684,114,O,O
atom,684,114,O,O
oxygen,684,114,O,O
and,684,114,O,O
intercal,684,114,O,O
into,684,114,O,O
the,684,114,O,O
interstiti,684,114,O,O
and,684,114,O,O
oxygen,684,114,O,O
vacanc,684,114,O,O
induc,684,114,O,O
defect,684,114,O,O
site,684,114,O,O
in,684,114,O,O
the,684,114,O,O
zno,684,114,O,O
lattic,684,114,O,O
matrix,684,114,O,O
",",684,114,O,O
which,684,114,O,O
contribut,684,114,O,O
to,684,114,O,O
suppress,684,114,O,O
trap-assist,684,114,O,O
recombin,684,114,O,O
phenomena,684,114,O,O
in,684,114,O,O
perovskit,684,114,B,B
devic,684,114,O,O
.,684,114,O,O
uvo,685,114,O,O
treatment,685,114,O,O
also,685,114,O,O
reduc,685,114,O,O
the,685,114,O,O
content,685,114,O,O
of,685,114,O,O
function,685,114,O,O
hydroxyl,685,114,O,O
group,685,114,O,O
on,685,114,O,O
zno,685,114,O,O
surfac,685,114,O,O
",",685,114,O,O
that,685,114,O,O
increas,685,114,O,O
the,685,114,O,O
inter-particl,685,114,O,O
connect,685,114,O,O
and,685,114,O,O
grain,685,114,O,O
size,685,114,O,O
of,685,114,O,O
perovskit,685,114,B,B
film,685,114,O,O
on,685,114,O,O
uvo,685,114,O,O
treat,685,114,O,O
zno,685,114,O,O
etl,685,114,O,O
.,685,114,O,O
owe,686,114,O,O
to,686,114,O,O
thi,686,114,O,O
",",686,114,O,O
the,686,114,O,O
perovskit,686,114,B,B
film,686,114,O,O
atop,686,114,O,O
uvo,686,114,O,O
treat,686,114,O,O
zno,686,114,O,O
film,686,114,O,O
exhibit,686,114,O,O
reduc,686,114,O,O
micro-strain,686,114,O,O
and,686,114,O,O
disloc,686,114,O,O
densiti,686,114,O,O
valu,686,114,O,O
",",686,114,O,O
which,686,114,O,O
contribut,686,114,O,O
to,686,114,O,O
the,686,114,O,O
enhanc,686,114,O,O
photovolta,686,114,O,O
perform,686,114,O,O
of,686,114,O,O
psc,686,114,O,O
with,686,114,O,O
modifi,686,114,O,O
zno,686,114,O,O
etl,686,114,O,O
.,686,114,O,O
the,687,114,O,O
modifi,687,114,O,O
psc,687,114,O,O
exhibit,687,114,O,O
higher,687,114,O,O
recombin,687,114,O,O
resist,687,114,O,O
(,687,114,O,O
rrec,687,114,O,O
),687,114,O,O
∼40,687,114,O,O
%,687,114,O,O
compar,687,114,O,O
to,687,114,O,O
pristin,687,114,O,O
zno,687,114,O,O
etl,687,114,O,O
base,687,114,O,O
control,687,114,O,O
devic,687,114,O,O
.,687,114,O,O
ad,688,114,I,I
to,688,114,O,O
the,688,114,O,O
merit,688,114,O,O
",",688,114,O,O
the,688,114,O,O
uvo,688,114,O,O
treat,688,114,O,O
zno,688,114,O,O
psc,688,114,O,O
also,688,114,O,O
demonstr,688,114,O,O
superior,688,114,O,O
devic,688,114,O,O
stabil,688,114,O,O
",",688,114,O,O
retain,688,114,O,O
about,688,114,O,O
88,688,114,O,O
%,688,114,O,O
of,688,114,O,O
it,688,114,O,O
initi,688,114,O,O
pce,688,114,O,O
in,688,114,O,O
the,688,114,O,O
cours,688,114,O,O
of,688,114,O,O
a,688,114,O,O
month-long,688,114,O,O
",",688,114,O,O
systemat,688,114,O,O
degrad,688,114,O,O
studi,688,114,O,O
.,688,114,O,O
high-perform,689,115,O,O
planar-heterojunct,689,115,O,O
(,689,115,O,O
phj,689,115,O,O
),689,115,O,O
solar,689,115,O,O
cell,689,115,O,O
base,689,115,O,O
on,689,115,O,O
larg,689,115,O,O
band-gap,689,115,O,O
(,689,115,O,O
1.70–1.83,689,115,B,B
ev,689,115,O,O
),689,115,O,O
perovskit,689,115,B,B
are,689,115,O,O
demonstr,689,115,O,O
.,689,115,O,O
by,690,115,O,O
incorpor,690,115,O,O
cl−,690,115,O,O
into,690,115,O,O
the,690,115,O,O
mapb,690,115,O,O
(,690,115,O,O
i1-ybri,690,115,O,O
),690,115,O,O
3,690,115,O,O
",",690,115,O,O
the,690,115,O,O
crystallin,690,115,O,O
and,690,115,O,O
homogen,690,115,O,O
of,690,115,O,O
the,690,115,O,O
solution-process,690,115,O,O
perovskit,690,115,B,B
thin,690,115,O,O
film,690,115,O,O
are,690,115,O,O
much,690,115,O,O
improv,690,115,I,I
",",690,115,O,O
which,690,115,O,O
result,690,115,O,O
in,690,115,O,O
an,690,115,O,O
increas,690,115,O,O
charg,690,115,O,O
carrier,690,115,O,O
diffus,690,115,O,O
length,690,115,O,O
from,690,115,O,O
≈160,690,115,O,O
nm,690,115,O,O
to,690,115,O,O
≈700–800,690,115,O,O
nm,690,115,O,O
.,690,115,O,O
thi,691,115,O,O
enhanc,691,115,O,O
lead,691,115,O,O
to,691,115,O,O
a,691,115,O,O
high,691,115,O,O
power,691,115,O,O
convers,691,115,O,O
effici,691,115,O,O
(,691,115,O,O
pce,691,115,O,O
),691,115,O,O
of,691,115,O,O
10,691,115,O,O
%,691,115,O,O
in,691,115,O,O
the,691,115,O,O
low-temperatur,691,115,O,O
solution-process,691,115,O,O
phj,691,115,O,O
devic,691,115,O,O
.,691,115,O,O
recent,692,116,O,O
",",692,116,O,O
the,692,116,O,O
thermal,692,116,O,O
stabl,692,116,O,O
and,692,116,O,O
facil,692,116,O,O
fabric,692,116,I,O
inorgan,692,116,O,O
cspbibr2,692,116,O,O
perovskit,692,116,B,O
solar,692,116,O,O
cell,692,116,O,O
(,692,116,O,O
psc,692,116,O,O
),692,116,O,O
have,692,116,O,O
attract,692,116,O,O
tremend,692,116,O,O
attent,692,116,O,O
where,692,116,O,O
the,692,116,O,O
electron,692,116,O,O
transport,692,116,O,O
layer,692,116,O,O
(,692,116,O,O
etl,692,116,O,O
),692,116,O,O
is,692,116,O,O
vital,692,116,O,O
.,692,116,O,O
howev,693,116,O,O
",",693,116,O,O
the,693,116,O,O
typic,693,116,O,O
sinter,693,116,O,O
temperatur,693,116,O,O
for,693,116,O,O
the,693,116,O,O
wide,693,116,O,O
use,693,116,O,O
electron,693,116,O,O
transport,693,116,O,O
materi,693,116,O,O
",",693,116,O,O
that,693,116,O,O
is,693,116,O,O
",",693,116,O,O
tio2,693,116,O,O
",",693,116,O,O
is,693,116,O,O
more,693,116,O,O
than,693,116,O,O
400,693,116,O,O
°c,693,116,O,O
",",693,116,O,O
elev,693,116,O,O
the,693,116,O,O
cost,693,116,O,O
and,693,116,O,O
hinder,693,116,O,O
the,693,116,O,O
applic,693,116,O,O
.,693,116,O,O
due,694,116,O,O
to,694,116,O,O
high,694,116,O,O
electron,694,116,O,O
mobil,694,116,O,O
and,694,116,O,O
low,694,116,O,O
fabric,694,116,I,O
temperatur,694,116,O,O
",",694,116,O,O
zno,694,116,O,O
becom,694,116,O,O
a,694,116,O,O
desir,694,116,O,O
altern,694,116,O,O
for,694,116,O,O
tio2,694,116,O,O
",",694,116,O,O
as,694,116,O,O
the,694,116,O,O
etl,694,116,O,O
in,694,116,O,O
cspbibr2,694,116,O,O
psc,694,116,O,O
",",694,116,O,O
albeit,694,116,O,O
with,694,116,O,O
low,694,116,O,O
open-circuit,694,116,O,O
voltag,694,116,O,O
(,694,116,O,O
voc,694,116,O,O
),694,116,O,O
.,694,116,O,O
herein,695,116,O,O
",",695,116,O,O
thi,695,116,O,O
work,695,116,O,O
introduc,695,116,O,O
a,695,116,O,O
trace,695,116,O,O
of,695,116,O,O
nh4cl,695,116,O,O
to,695,116,O,O
the,695,116,O,O
sol–gel-deriv,695,116,O,O
zno,695,116,O,O
precursor,695,116,O,O
to,695,116,O,O
decreas,695,116,O,O
the,695,116,O,O
work,695,116,O,O
function,695,116,O,O
of,695,116,O,O
the,695,116,O,O
zno,695,116,O,O
film,695,116,O,O
",",695,116,O,O
tune,695,116,O,O
the,695,116,O,O
surfac,695,116,O,O
morpholog,695,116,O,O
of,695,116,O,O
the,695,116,O,O
perovskit,695,116,B,O
film,695,116,O,O
",",695,116,O,O
and,695,116,O,O
thu,695,116,O,O
suppress,695,116,O,O
the,695,116,O,O
densiti,695,116,O,O
of,695,116,O,O
trap,695,116,O,O
state,695,116,O,O
in,695,116,O,O
the,695,116,O,O
cspbibr2,695,116,O,O
film,695,116,O,O
.,695,116,O,O
consequ,696,116,O,O
",",696,116,O,O
full-coverag,696,116,O,O
and,696,116,O,O
pure-phas,696,116,O,O
cspbibr2,696,116,O,O
film,696,116,O,O
consist,696,116,O,O
of,696,116,O,O
micron-s,696,116,O,O
and,696,116,O,O
high-crystallin,696,116,O,O
grain,696,116,O,O
are,696,116,O,O
obtain,696,116,O,O
.,696,116,O,O
more,697,116,O,O
importantli,697,116,O,O
",",697,116,O,O
for,697,116,O,O
the,697,116,O,O
optim,697,116,O,O
nh4cl-modifi,697,116,O,O
zno,697,116,O,O
",",697,116,O,O
a,697,116,O,O
shine,697,116,O,O
improv,697,116,I,O
in,697,116,O,O
voc,697,116,O,O
from,697,116,O,O
1.08,697,116,O,O
to,697,116,O,O
1.27,697,116,O,O
v,697,116,O,O
boost,697,116,O,O
the,697,116,O,O
champion,697,116,O,O
cspbibr2,697,116,O,O
psc,697,116,O,O
to,697,116,O,O
obtain,697,116,O,O
a,697,116,O,O
power,697,116,O,O
convers,697,116,O,O
effici,697,116,O,O
of,697,116,O,O
10.16,697,116,O,O
%,697,116,O,O
",",697,116,O,O
which,697,116,O,O
is,697,116,O,O
the,697,116,O,O
highest,697,116,O,O
valu,697,116,O,O
report,697,116,O,O
among,697,116,O,O
pure-cspbibr2,697,116,O,O
psc,697,116,O,O
under,697,116,O,O
a,697,116,O,O
low,697,116,O,O
fabric,697,116,I,O
temperatur,697,116,O,O
of,697,116,O,O
160,697,116,O,O
°c,697,116,O,O
.,697,116,O,O
in,698,116,O,O
addit,698,116,O,O
",",698,116,O,O
the,698,116,O,O
nh4cl-modifi,698,116,O,O
zno,698,116,O,O
etl,698,116,O,O
reduc,698,116,O,O
the,698,116,O,O
sever,698,116,O,O
hysteresi,698,116,O,O
and,698,116,O,O
increas,698,116,O,O
the,698,116,O,O
devic,698,116,O,O
stabil,698,116,O,O
significantli,698,116,O,O
.,698,116,O,O
all-inorgan,699,117,O,O
perovskit,699,117,B,O
solar,699,117,O,O
cell,699,117,O,O
provid,699,117,O,O
a,699,117,O,O
promis,699,117,O,O
solut,699,117,O,O
to,699,117,O,O
tackl,699,117,O,O
the,699,117,O,O
thermal,699,117,O,O
instabl,699,117,O,O
problem,699,117,O,O
of,699,117,O,O
organic–inorgan,699,117,O,O
perovskit,699,117,B,O
solar,699,117,O,O
cell,699,117,O,O
(,699,117,O,O
psc,699,117,O,O
),699,117,O,O
.,699,117,O,O
herein,700,117,O,O
",",700,117,O,O
we,700,117,O,O
design,700,117,O,O
an,700,117,O,O
all-inorgan,700,117,O,O
perovskit,700,117,B,O
solar,700,117,O,O
cell,700,117,O,O
with,700,117,O,O
novel,700,117,O,O
structur,700,117,O,O
(,700,117,O,O
fto/niox/cspbi2br/zno,700,117,O,O
@,700,117,O,O
c60/ag,700,117,O,O
),700,117,O,O
",",700,117,O,O
in,700,117,O,O
which,700,117,O,O
zno,700,117,O,O
@,700,117,O,O
c60,700,117,O,O
bilay,700,117,O,O
wa,700,117,O,O
util,700,117,O,O
as,700,117,O,O
the,700,117,O,O
electron-transport,700,117,O,O
layer,700,117,O,O
that,700,117,O,O
demonstr,700,117,O,O
high,700,117,O,O
carrier,700,117,O,O
extract,700,117,O,O
effici,700,117,O,O
and,700,117,O,O
low,700,117,O,O
leakag,700,117,O,O
loss,700,117,O,O
.,700,117,O,O
consequ,701,117,O,O
",",701,117,O,O
the,701,117,O,O
as-fabr,701,117,O,O
all-inorgan,701,117,O,O
cspbi2br,701,117,O,O
perovskit,701,117,B,O
solar,701,117,O,O
cell,701,117,O,O
yield,701,117,O,O
a,701,117,O,O
power,701,117,O,O
convers,701,117,O,O
effici,701,117,O,O
(,701,117,O,O
pce,701,117,O,O
),701,117,O,O
as,701,117,O,O
high,701,117,O,O
as,701,117,O,O
13.3,701,117,B,O
%,701,117,O,O
with,701,117,O,O
a,701,117,O,O
voc,701,117,O,O
of,701,117,O,O
1.14,701,117,O,O
v,701,117,O,O
",",701,117,O,O
jsc,701,117,O,O
of,701,117,O,O
15.2,701,117,O,O
ma·cm–2,701,117,O,O
",",701,117,O,O
and,701,117,O,O
ff,701,117,O,O
of,701,117,O,O
0.77,701,117,O,O
.,701,117,O,O
the,702,117,O,O
correspond,702,117,O,O
stabil,702,117,O,O
power,702,117,O,O
output,702,117,O,O
(,702,117,O,O
spo,702,117,O,O
),702,117,O,O
of,702,117,O,O
the,702,117,O,O
devic,702,117,O,O
wa,702,117,O,O
demonstr,702,117,O,O
to,702,117,O,O
be,702,117,O,O
∼12,702,117,O,O
%,702,117,O,O
and,702,117,O,O
remark,702,117,O,O
stabl,702,117,O,O
within,702,117,O,O
1000,702,117,O,O
s.,702,117,O,O
importantli,702,117,O,O
",",702,117,O,O
the,702,117,O,O
obtain,702,117,O,O
all-inorgan,702,117,O,O
psc,702,117,O,O
without,702,117,O,O
encapsul,702,117,O,O
exhibit,702,117,O,O
onli,702,117,O,O
20,702,117,O,O
%,702,117,O,O
pce,702,117,O,O
loss,702,117,O,O
with,702,117,O,O
thermal,702,117,O,O
treatment,702,117,O,O
at,702,117,O,O
85,702,117,O,O
°c,702,117,O,O
for,702,117,O,O
360,702,117,O,O
h,702,117,O,O
",",702,117,O,O
which,702,117,O,O
larg,702,117,O,O
outperform,702,117,O,O
the,702,117,O,O
organic-species-contain,702,117,O,O
psc,702,117,O,O
.,702,117,O,O
the,703,117,O,O
present,703,117,O,O
studi,703,117,O,O
demonstr,703,117,O,O
potenti,703,117,O,O
in,703,117,O,O
overcom,703,117,O,O
the,703,117,O,O
intract,703,117,O,O
issu,703,117,O,O
concern,703,117,O,O
the,703,117,O,O
thermal,703,117,O,O
instabl,703,117,O,O
of,703,117,O,O
perovskit,703,117,B,O
solar,703,117,O,O
cell,703,117,O,O
.,703,117,O,O
uniform,704,118,O,O
and,704,118,O,O
pinhole-fre,704,118,O,O
organ,704,118,O,O
lead,704,118,O,O
halid,704,118,O,O
perovskit,704,118,B,O
film,704,118,O,O
in,704,118,O,O
a,704,118,O,O
larg,704,118,O,O
area,704,118,O,O
are,704,118,O,O
of,704,118,O,O
paramount,704,118,O,O
import,704,118,O,O
for,704,118,O,O
achiev,704,118,O,O
high,704,118,O,O
power,704,118,O,O
convers,704,118,O,O
effici,704,118,O,O
(,704,118,O,O
pce,704,118,O,O
),704,118,O,O
of,704,118,O,O
perovskit,704,118,B,O
solar,704,118,O,O
modul,704,118,O,O
(,704,118,O,O
psm,704,118,O,O
),704,118,O,O
.,704,118,O,O
to,705,118,O,O
obtain,705,118,O,O
such,705,118,O,O
high-qual,705,118,O,O
perovskit,705,118,B,O
film,705,118,O,O
in,705,118,O,O
a,705,118,O,O
larg,705,118,O,O
area,705,118,O,O
",",705,118,O,O
one,705,118,O,O
commonli,705,118,O,O
need,705,118,O,O
to,705,118,O,O
prepar,705,118,I,O
a,705,118,O,O
perovskit,705,118,B,O
intermedi,705,118,O,O
phase,705,118,O,O
",",705,118,O,O
in,705,118,O,O
which,705,118,O,O
coordin,705,118,O,O
solvent,705,118,O,O
number,705,118,O,O
(,705,118,O,O
csn,705,118,O,O
),705,118,O,O
seem,705,118,O,O
to,705,118,O,O
be,705,118,O,O
a,705,118,O,O
key,705,118,O,O
paramet,705,118,O,O
.,705,118,O,O
howev,706,118,O,O
",",706,118,O,O
the,706,118,O,O
csn,706,118,O,O
is,706,118,O,O
difficult,706,118,O,O
to,706,118,O,O
measur,706,118,O,O
and,706,118,O,O
control,706,118,O,O
.,706,118,O,O
to,707,118,O,O
understand,707,118,O,O
the,707,118,O,O
relationship,707,118,O,O
between,707,118,O,O
the,707,118,O,O
csn,707,118,O,O
and,707,118,O,O
perovskit,707,118,B,O
film,707,118,O,O
qualiti,707,118,O,O
",",707,118,O,O
in,707,118,O,O
situ,707,118,O,O
evolut,707,118,O,O
of,707,118,O,O
the,707,118,O,O
intermedi,707,118,O,O
phase,707,118,O,O
is,707,118,O,O
investig,707,118,O,O
.,707,118,O,O
the,708,118,O,O
csn,708,118,O,O
in,708,118,O,O
the,708,118,O,O
intermedi,708,118,O,O
phase,708,118,O,O
film,708,118,O,O
is,708,118,O,O
measur,708,118,O,O
by,708,118,O,O
the,708,118,O,O
high-accuraci,708,118,O,O
balanc,708,118,O,O
.,708,118,O,O
uniform,709,118,O,O
and,709,118,O,O
pinhole-fre,709,118,O,O
perovskit,709,118,B,O
film,709,118,O,O
are,709,118,O,O
reproduc,709,118,O,O
form,709,118,O,O
by,709,118,O,O
tune,709,118,O,O
the,709,118,O,O
csn,709,118,O,O
in,709,118,O,O
the,709,118,O,O
intermedi,709,118,O,O
phase,709,118,O,O
film,709,118,O,O
with,709,118,O,O
a,709,118,O,O
mix,709,118,O,O
antisolv,709,118,O,O
of,709,118,O,O
ethyl,709,118,O,O
acet,709,118,O,O
(,709,118,O,O
ea,709,118,O,O
),709,118,O,O
and,709,118,O,O
toluen,709,118,O,O
(,709,118,O,O
tol,709,118,O,O
),709,118,O,O
blend,709,118,O,O
with,709,118,O,O
a,709,118,O,O
1:1,709,118,O,O
volum,709,118,O,O
ratio,709,118,O,O
.,709,118,O,O
a,710,118,O,O
hole,710,118,O,O
conductor–fre,710,118,O,O
psm,710,118,O,O
(,710,118,O,O
10,710,118,O,O
×,710,118,O,O
10,710,118,O,O
cm2,710,118,O,O
),710,118,O,O
thu,710,118,O,O
fabric,710,118,I,O
and,710,118,O,O
",",710,118,O,O
base,710,118,O,O
on,710,118,O,O
printabl,710,118,O,O
carbon,710,118,O,O
electrod,710,118,O,O
",",710,118,O,O
achiev,710,118,O,O
a,710,118,O,O
pce,710,118,O,O
of,710,118,O,O
10.2,710,118,O,O
%,710,118,O,O
in,710,118,O,O
52,710,118,O,O
cm2,710,118,O,O
activ,710,118,O,O
area,710,118,O,O
.,710,118,O,O
thi,711,118,O,O
effect,711,118,O,O
method,711,118,O,O
provid,711,118,O,O
a,711,118,O,O
promis,711,118,O,O
direct,711,118,O,O
for,711,118,O,O
develop,711,118,O,O
high-qual,711,118,O,O
and,711,118,O,O
large-area,711,118,O,O
perovskit,711,118,B,O
film,711,118,O,O
for,711,118,O,O
photovolta,711,118,O,O
and,711,118,O,O
other,711,118,O,O
optoelectron,711,118,O,O
applic,711,118,O,O
.,711,118,O,O
a,712,119,O,O
two-step,712,119,O,O
method,712,119,O,O
is,712,119,O,O
wide,712,119,O,O
use,712,119,O,O
to,712,119,O,O
fabric,712,119,I,O
highli,712,119,O,O
effici,712,119,O,O
perovskit,712,119,B,O
solar,712,119,O,O
cell,712,119,O,O
.,712,119,O,O
in,713,119,O,O
a,713,119,O,O
typic,713,119,O,O
two-step,713,119,O,O
method,713,119,O,O
",",713,119,O,O
ch3nh3pbi3,713,119,B,O
perovskit,713,119,B,O
are,713,119,O,O
fabric,713,119,I,O
from,713,119,O,O
pbi2,713,119,O,O
film,713,119,O,O
through,713,119,O,O
an,713,119,O,O
intercal,713,119,O,O
reaction,713,119,O,O
between,713,119,O,O
pbi2,713,119,O,O
and,713,119,O,O
ch3nh3i,713,119,B,O
",",713,119,O,O
which,713,119,O,O
usual,713,119,O,O
have,713,119,O,O
a,713,119,O,O
rough,713,119,O,O
surfac,713,119,O,O
and,713,119,O,O
residu,713,119,O,O
pbi2,713,119,O,O
due,713,119,O,O
to,713,119,O,O
a,713,119,O,O
compact,713,119,O,O
pbi2,713,119,O,O
structur,713,119,O,O
.,713,119,O,O
here,714,119,O,O
",",714,119,O,O
we,714,119,O,O
introduc,714,119,O,O
some,714,119,O,O
strong,714,119,O,O
lewi,714,119,O,O
base,714,119,O,O
into,714,119,O,O
pbi2/dmf,714,119,O,O
solut,714,119,O,O
in,714,119,O,O
the,714,119,O,O
first,714,119,O,O
step,714,119,O,O
",",714,119,O,O
which,714,119,O,O
is,714,119,O,O
help,714,119,O,O
in,714,119,O,O
control,714,119,O,O
the,714,119,O,O
morpholog,714,119,O,O
of,714,119,O,O
pbi2,714,119,O,O
film,714,119,O,O
with,714,119,O,O
a,714,119,O,O
mesopor,714,119,O,O
structur,714,119,O,O
.,714,119,O,O
the,715,119,O,O
mesopor,715,119,O,O
in,715,119,O,O
the,715,119,O,O
pbi2,715,119,O,O
film,715,119,O,O
provid,715,119,O,O
not,715,119,O,O
onli,715,119,O,O
space,715,119,O,O
for,715,119,O,O
accommod,715,119,O,O
the,715,119,O,O
volum,715,119,O,O
expans,715,119,O,O
dure,715,119,O,O
the,715,119,O,O
reaction,715,119,O,O
between,715,119,O,O
pbi2,715,119,O,O
and,715,119,O,O
ch3nh3i,715,119,B,O
",",715,119,O,O
but,715,119,O,O
also,715,119,O,O
channel,715,119,O,O
for,715,119,O,O
ch3nh3i,715,119,B,O
solut,715,119,O,O
to,715,119,O,O
diffus,715,119,O,O
into,715,119,O,O
the,715,119,O,O
pbi2,715,119,O,O
film,715,119,O,O
",",715,119,O,O
which,715,119,O,O
help,715,119,O,O
elimin,715,119,O,O
the,715,119,O,O
residu,715,119,O,O
pbi2,715,119,O,O
and,715,119,O,O
the,715,119,O,O
dissolut,715,119,O,O
and,715,119,O,O
recrystal,715,119,O,O
process,715,119,I,O
.,715,119,O,O
as,716,119,O,O
a,716,119,O,O
result,716,119,O,O
",",716,119,O,O
smooth,716,119,O,O
perovskit,716,119,B,O
film,716,119,O,O
without,716,119,O,O
residu,716,119,O,O
pbi2,716,119,O,O
are,716,119,O,O
easili,716,119,O,O
obtain,716,119,O,O
.,716,119,O,O
the,717,119,O,O
power,717,119,O,O
convers,717,119,O,O
effici,717,119,O,O
",",717,119,O,O
stabil,717,119,O,O
and,717,119,O,O
reproduc,717,119,O,O
of,717,119,O,O
the,717,119,O,O
perovskit,717,119,B,O
solar,717,119,O,O
cell,717,119,O,O
fabric,717,119,I,O
from,717,119,O,O
the,717,119,O,O
optim,717,119,O,O
mesopor,717,119,O,O
pbi2,717,119,O,O
film,717,119,O,O
improv,717,119,I,O
simultan,717,119,O,O
due,717,119,O,O
to,717,119,O,O
the,717,119,O,O
improv,717,119,I,O
in,717,119,O,O
perovskit,717,119,B,O
film,717,119,O,O
.,717,119,O,O
thi,718,119,O,O
work,718,119,O,O
reveal,718,119,O,O
the,718,119,O,O
key,718,119,O,O
role,718,119,O,O
of,718,119,O,O
solvent,718,119,O,O
(,718,119,O,O
boil,718,119,O,O
point,718,119,O,O
",",718,119,O,O
lewi,718,119,O,O
basic,718,119,O,O
),718,119,O,O
in,718,119,O,O
control,718,119,O,O
the,718,119,O,O
microstructur,718,119,O,O
of,718,119,O,O
the,718,119,O,O
pbi2,718,119,O,O
film,718,119,O,O
.,718,119,O,O
in,719,120,O,O
thi,719,120,O,O
commun,719,120,O,O
",",719,120,O,O
glycin,719,120,O,O
",",719,120,O,O
an,719,120,O,O
amino,719,120,O,O
acid,719,120,O,O
",",719,120,O,O
wa,719,120,O,O
appli,719,120,O,O
to,719,120,O,O
modifi,719,120,O,O
the,719,120,O,O
tio2/ch3nh3pbi3,719,120,B,B
heterojunct,719,120,O,O
interfac,719,120,O,O
for,719,120,O,O
reduc,719,120,O,O
the,719,120,O,O
inevit,719,120,O,O
defect,719,120,O,O
form,719,120,O,O
dure,719,120,O,O
crystal,719,120,O,O
of,719,120,O,O
perovskit,719,120,B,B
.,719,120,O,O
the,720,120,O,O
power,720,120,O,O
convers,720,120,O,O
effici,720,120,O,O
of,720,120,O,O
the,720,120,O,O
result,720,120,O,O
perovskit,720,120,B,B
solar,720,120,O,O
cell,720,120,O,O
wa,720,120,O,O
increas,720,120,O,O
from,720,120,O,O
8.35,720,120,B,B
to,720,120,O,O
12.02,720,120,O,O
%,720,120,O,O
",",720,120,O,O
attribut,720,120,O,O
to,720,120,O,O
the,720,120,O,O
enhanc,720,120,O,O
of,720,120,O,O
the,720,120,O,O
short-circuit,720,120,O,O
current,720,120,O,O
densiti,720,120,O,O
.,720,120,O,O
four,721,121,O,O
novel,721,121,O,O
benzotriazole-bas,721,121,O,O
donor-acceptor-donor,721,121,O,O
(,721,121,O,O
d-a-d,721,121,O,O
),721,121,O,O
type,721,121,O,O
hole,721,121,O,O
transport,721,121,O,O
materi,721,121,O,O
(,721,121,O,O
htm,721,121,O,O
),721,121,O,O
bta1-2,721,121,O,O
and,721,121,O,O
dt1-2,721,121,O,O
are,721,121,O,O
synthes,721,121,O,O
to,721,121,O,O
investig,721,121,O,O
the,721,121,O,O
effect,721,121,O,O
of,721,121,O,O
the,721,121,O,O
acceptor,721,121,O,O
on,721,121,O,O
the,721,121,O,O
photovolta,721,121,O,O
perform,721,121,O,O
of,721,121,O,O
perovskit,721,121,B,B
solar,721,121,O,O
cell,721,121,O,O
(,721,121,O,O
psc,721,121,O,O
),721,121,O,O
.,721,121,O,O
the,722,121,O,O
acceptor,722,121,O,O
includ,722,121,O,O
nonfus,722,121,O,O
core,722,121,O,O
(,722,121,O,O
thiophene-benzotriazole-thiophen,722,121,O,O
),722,121,O,O
and,722,121,O,O
fuse,722,121,O,O
core,722,121,O,O
(,722,121,O,O
dithienopyrrolobenzotriazol,722,121,O,O
",",722,121,O,O
dtbt,722,121,O,O
),722,121,O,O
.,722,121,O,O
systemat,723,121,O,O
investig,723,121,O,O
reveal,723,121,O,O
